YoutubeLink,Comment
https://www.youtube.com/watch?v=yORF0wVZn1w,"Adakah :???<br><br>1. Orang orang di sebut gerwja dan geewjawi melakukan SADRU SADARAH ??<br><br>2. AJARAN DARI MANA ???<br><br>3. sejak kapan dari gereja dan gerejawi melalukan sadarah ??<br><br>4. Apakah alif allah yang ridak ada penuangganya berdiri sendiri tidak di gapai antara lamgit dan bumi sendir menuendiri menuangga??<br><br>5. Apakah di sebut islam hindu budha berbuat di kelas I,II,III  menghasilkan dalam waktu 9 bulan 10 hari dan langusng menjadi besar sekitar 40 sd 80 tahuan ??? Ayaukah dalam 9 bulan 10 hari setelah di nesarkan baru beranjak dewasa ??<br><br>6. Dunia wilayah dunia mana baik dunia eropa, dunia tengah dan dunia timur mengatakan demikian dunia lain alam bardah tidak ada lagi manusia yang mengatakan demikian ????<br><br>7. Lalukah selama dua abad manusia hanya berusia 💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯tahun apakah masuk di akal manusia??↔️↔️↔️↔️↔️↔️↔️↔️<br><br>↔️. ↔️.   ↔️.  ↔️.   ↔️.   ↔️. ↔️"
https://www.youtube.com/watch?v=yORF0wVZn1w,Ini kayaknya masin FIFTY FIFTY ALIAS BINGKAR PASANG WALLAH MASA ALLAH ??<br><br>1. Berakinat DIRI DIRIMU SANGAT SAKIT sekalli <br><br>2. Dan rernyata LAUT MERAH RIDAK AKAN DAPAT MESIR Mesir payah ???<br><br>3. Pantasn berkelahi teruss sakit sekalli naa<br><br>↔️.  ↔️.  ↔️.  ↔️.  ↔️.  ↔️.  ↔️
https://www.youtube.com/watch?v=yORF0wVZn1w,你們不讓我借款吃飯是怎回事阿，讓你們賺到了錢就忘恩負義嗎，這也難怪心胸這麼狠毒，才會有天災不斷阿
https://www.youtube.com/watch?v=yORF0wVZn1w,congratulations
https://www.youtube.com/watch?v=yORF0wVZn1w,Modi vest felow 😮
https://www.youtube.com/watch?v=yORF0wVZn1w,"All fools who want to become fools for the third time,  will be responsible for ruining our country. Please use your brains  before voting."
https://www.youtube.com/watch?v=yORF0wVZn1w,Request everyone to promote all your friends and family to vote for BJP and give strength to Modi
https://www.youtube.com/watch?v=yORF0wVZn1w,همگی نام خدا بسیار خوشحال و خندان و تر و تازه و سرحال معلوم می‌شوند 🕊️
https://www.youtube.com/watch?v=yORF0wVZn1w,"DC timeline became detoured intents not able to sort out various and not able correctly steer society. /<br>DC became stupidity litigation, wrestling business intents, reducing sturdy society foundations. /<br>DC is useless as guidance and wisdom steering timeline intents. /<br>India PM Modi connected to mentally incorrect compass. /<br>India PM Modi walked into the mouth of bowel movement political preachers. /<br>India PM Modi is very weak logic compass and applied DC useless glue to form complicated future. /<br>Realm Analyst Categorized India PM Modi as planet fool negatively affecting planet realm. /<br>PM Modi you are serious planet error shaking hands with DC compounding planet errors. /"
https://www.youtube.com/watch?v=yORF0wVZn1w,May modi become a teenager to dictate peace ..for the global citizens.
https://www.youtube.com/watch?v=yORF0wVZn1w,"People be aware - biggest Danga organiser of globe - experience Gujarat Danga, Delhi Danga , Up Danga , West Begat Danga <br>Sorry Bilkis at Gujarat Banu rapist convicted open to move around country for another rape -"
https://www.youtube.com/watch?v=yORF0wVZn1w,Mr. Biden Sir how much money you got brib from Modi boy 👦 without money no body interested on any body this is my practical experience
https://www.youtube.com/watch?v=yORF0wVZn1w,Memorable speach
https://www.youtube.com/watch?v=yORF0wVZn1w,Wonderful speech sir. Many thanks to my Prime Minister
https://www.youtube.com/watch?v=yORF0wVZn1w,He is the voice of India and also of global south nations
https://www.youtube.com/watch?v=yORF0wVZn1w,"lol, congress get $300B from this man to invite for a speech. we know how democratic you and your country is.  we also know your political history. you&#39;re a killer of thousand innocent people. don&#39;t dare to speak lies on my land."
https://www.youtube.com/watch?v=yORF0wVZn1w,India is proud of Modi ji. Great moment for Modi ji and All Indians
https://www.youtube.com/watch?v=yORF0wVZn1w,"प्र. म. मोदी ने अमेरिका कि ह्वाइट हाउस मे बोले । जो बाते उन्होने कि है वो ज्यादातर झुट थे । मगर हां झुट अच्छी तरह से बोले ।अमेरिका मोदी को क्यों इतना भाव दे रहा है, वो समझने कि बात है । वो है इन्डिया अमेरिकl को २५० बिलियन (250,000,000,000) यु. एस. डलर (ईन्डियन रुपैयां 20,507,500,000,000) दे रहा है हतीयार खरिदने कि नाम पर । हतीयार हमे चाहिए है मगर इत्नी बडी रकम ? ईतनी ज्यादl पैसे से तो हमारे अपने बैज्ञानिक अपने हि देश मे हतीयारो कि १००० फैक्टरियां खोल सकती थि । जिस से लाखों को रोजगार मिल सक्ता थl l ले डुबेगा मोदी देश को ।"
https://www.youtube.com/watch?v=yORF0wVZn1w,Americans will not appreciate the progress of India. They are applauding but  inside they must be getting angry and not very 😁😁
https://www.youtube.com/watch?v=yORF0wVZn1w,Pakistani be like Hume Q nhi bulaya hmare pass toh jajbaa hai 😂😂
https://www.youtube.com/watch?v=rdm_U2KtFtk,Nobody here in India gives vote on the basis of a state visit. We give vote for economic revolution and let me tell the western media and related mouthpieces that Modi is going to be the prime minister again. <br>You can put everything in relevance with elections but the truth is visible to us voters with naked eyes in front of us.
https://www.youtube.com/watch?v=rdm_U2KtFtk,India has provided more than million jobs across 44 stares in USA for Times to come by giving record breaking planes orders to the USA while their 3 babks have defaulted and even USA itself was on the verge of default.. nobody needs lessons from USA about their human rights concerns everyone knows what human rights are in USA with black lives matter and blue lives matters this and that besides school shootings ... Etc Soviet got balkanized so now it&#39;s time for china the issues are much more bigger in hand china is the real threat and not polygamist in thr subcontinent famous for being human bombs and mental health issues of forceful conversion missions. They haven&#39;t seen women being stoned to death nor people playing football with human head..it happens in India&#39;s neighborhood not theirs... USA dosent even practice muslim personal laws of marriage and divorce some of which are not even worth mentioning
https://www.youtube.com/watch?v=rdm_U2KtFtk,Modi super star ⭐ of India 💞
https://www.youtube.com/watch?v=rdm_U2KtFtk,"India is Democratically backsliding &amp; having bad human rights records cause it is not condemning Russia for Ukraine War, else everything would have been fine about INDIA🤣🤣🤣🤣. West expect everyone to be slaves of theirs else they&#39;ll destroy their image with their powerful propaganda media."
https://www.youtube.com/watch?v=rdm_U2KtFtk,Now Chinese knows India true colors 😂😂😂
https://www.youtube.com/watch?v=rdm_U2KtFtk,❤🙏🇮🇳🇱🇷
https://www.youtube.com/watch?v=rdm_U2KtFtk,Modiji    is a top leaders in the world
https://www.youtube.com/watch?v=rdm_U2KtFtk,"It will be Indias Deng Xiaoping moment now in Washington DC  …it will take India about 20 years to cross 10 trillion economy with strategic American investment in Semiconductor, Jet Engines, single crystal nickel super alloys, long range drones, guided MRBL, depleted Uranium ammunition, next Gen lithium ion refining and batteries  , etc…. Meanwhile India has to control its urges and speak softly and bide its time with quasi NATO  like military alliances on China, give China a kiss now and then 💋💋💋"
https://www.youtube.com/watch?v=rdm_U2KtFtk,"INDIAN BUTCHER.<br>CRISTIAN , SIKH , MUSLIM , JAIBHIM ARE NOT SAFE IN INDIA.<br>WHERE IS THE HUMAN RIGHTS ?????? <br>CHANGING NAMES OF THE CITIES , ROADS , OLD HISTORICAL PLACES, OF CRISTIANS , MUSLIMS , SIKH , JAIBHIMS."
https://www.youtube.com/watch?v=rdm_U2KtFtk,China won&#39;t take Taiwan before first taking the Himalayas where the whole of China is within range for US missiles. Tracking and intercepting missiles is difficult as there is no ground launch. China is defense less without the Himalayas
https://www.youtube.com/watch?v=rdm_U2KtFtk,"This visit help Biden more than Modi in election , as both have to face election in next year."
https://www.youtube.com/watch?v=rdm_U2KtFtk,He went there while his own country(Manipur) is burning..
https://www.youtube.com/watch?v=rdm_U2KtFtk,"This guy spends most of his time travelling and touring the world and hardly bothers about India&#39;s common man. He is worried about Rahul&#39;s visit. So, I feel this is a counter visit. Why can&#39;t he focus on the life of the common masses?"
https://www.youtube.com/watch?v=rdm_U2KtFtk,India will have access to military critical tech. instead of Australia. Will anyone believe that?
https://www.youtube.com/watch?v=rdm_U2KtFtk,Holy Spirit. Spirit of truth love peace unity justice Righteousness Holiness and Brotherhood Amen. God hates bribery corruption wrongdoing wickedness bloodshed evil injustice lies pride Amen. Holy Spirit reveal the whole truth and secret agenda of BJP VHP RSS Bajrang dal leaders Media Gautam Adani DRDO Chief scandal RSS involvement to the entire world in Jesus&#39;s Holy name we pray Amen. Holy Spirit bless our Country India with a God fearing PM in the 2024 Elections in Jesus&#39;s Holy name we pray Amen. Thank you Jesus praise you Jesus we worship you Jesus Hallelujah Amen
https://www.youtube.com/watch?v=rdm_U2KtFtk,"The current <b>uncivilized work-in-progress US Regime</b> which has gone from barbarism to decadence without undergoing a long civilization process since its inception about 250 years ago to be the so called United States of America.<br>It has the innovative and creative mindset for advanced scientific and technological development but it doesn&#39;t possess a long history of learning and experience of a large self evolving &amp; correcting civilizational nation State!<br>Therefore it doesn&#39;t know how to co-exist, adapt, live and work to prosper with its neighbors harmoniously and peacefully to grow and prosper globally. That&#39;s where it has failed so miserably. 😢"
https://www.youtube.com/watch?v=rdm_U2KtFtk,The power man of Modi👑
https://www.youtube.com/watch?v=rdm_U2KtFtk,modi ❤modi modi modi modi modi ❤
https://www.youtube.com/watch?v=rdm_U2KtFtk,Modi is one of the most important world leaders.
https://www.youtube.com/watch?v=rdm_U2KtFtk,Modi useless prime minister of India. He just go touring for rich people gain. He will lose next election.
https://www.youtube.com/watch?v=n3h14hAHHhA,Jai hind char
https://www.youtube.com/watch?v=n3h14hAHHhA,"STUPID PEOPLE PRAISING MODI, MODI .........The US Parliament MPS&#39;s got so fed up of Modis speech  .... They <br>thought if they get from their seats and praise Modi, Modi will finish his speech. But NO, he continues ..... Modi <br>put lot of BLADE that day on Americans !!!!!!"
https://www.youtube.com/watch?v=n3h14hAHHhA,Who noticed ajit dobal sir ❤
https://www.youtube.com/watch?v=n3h14hAHHhA,USA is older than Russia and first independent and democratic country <br>It&#39;s a very big country and Indian communities are benefitted from USA so we can&#39;t go against USA and Russia also helped India so we never go against Russia but this is great thing that such a big nation in the world respecting India it&#39;s their greatness thank you America<br>India is spiritual and IT hub to the world and sadguru jaggi vasudev and kriya  yogi helped modi and inspired people to think about country India has lot of problems but <br>Politics of India is not good but midi has left everything for country so ..<br>USA should stop eating beef<br>If certain things are changed in USA <br>We promise that we make USA great again we don&#39;t need any thing in return
